ClassificationID,SourceInventoryID,TargetName,FullPath,RelativePath,Dimension,ProposedLabel,ConfidenceTier,ConfidenceReason,RequiresReview
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/ELGATO/Open Application - Hermes (ab59).streamDeckAction,ELGATO/Open Application - Hermes (ab59).streamDeckAction,project-grouping,workspace:ELGATO,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/ELGATO/Open Application - Hermes (ab59).streamDeckAction,ELGATO/Open Application - Hermes (ab59).streamDeckAction,file-type,unclassified-type,Low,Extension 'streamDeckAction' is not in the static type lookup.,true
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/ELGATO/Open Application - Hermes (ab59).streamDeckAction,ELGATO/Open Application - Hermes (ab59).streamDeckAction,staleness,fresh,High,Modified 3d ago (< 30d).,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/ELGATO/Open Application - Mac Health (12a5).streamDeckAction,ELGATO/Open Application - Mac Health (12a5).streamDeckAction,project-grouping,workspace:ELGATO,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/ELGATO/Open Application - Mac Health (12a5).streamDeckAction,ELGATO/Open Application - Mac Health (12a5).streamDeckAction,file-type,unclassified-type,Low,Extension 'streamDeckAction' is not in the static type lookup.,true
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/ELGATO/Open Application - Mac Health (12a5).streamDeckAction,ELGATO/Open Application - Mac Health (12a5).streamDeckAction,staleness,fresh,High,Modified 3d ago (< 30d).,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/ELGATO/Open Application - CODEX (9dde).streamDeckAction,ELGATO/Open Application - CODEX (9dde).streamDeckAction,project-grouping,workspace:ELGATO,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/ELGATO/Open Application - CODEX (9dde).streamDeckAction,ELGATO/Open Application - CODEX (9dde).streamDeckAction,file-type,unclassified-type,Low,Extension 'streamDeckAction' is not in the static type lookup.,true
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/ELGATO/Open Application - CODEX (9dde).streamDeckAction,ELGATO/Open Application - CODEX (9dde).streamDeckAction,staleness,fresh,High,Modified 3d ago (< 30d).,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/ELGATO/Run Shortcut (From List) - Quit_YT (d30d).streamDeckAction,ELGATO/Run Shortcut (From List) - Quit_YT (d30d).streamDeckAction,project-grouping,workspace:ELGATO,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/ELGATO/Run Shortcut (From List) - Quit_YT (d30d).streamDeckAction,ELGATO/Run Shortcut (From List) - Quit_YT (d30d).streamDeckAction,file-type,unclassified-type,Low,Extension 'streamDeckAction' is not in the static type lookup.,true
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/ELGATO/Run Shortcut (From List) - Quit_YT (d30d).streamDeckAction,ELGATO/Run Shortcut (From List) - Quit_YT (d30d).streamDeckAction,staleness,fresh,High,Modified 3d ago (< 30d).,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/ELGATO/Open - NotebookLM (aebe).streamDeckAction,ELGATO/Open - NotebookLM (aebe).streamDeckAction,project-grouping,workspace:ELGATO,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/ELGATO/Open - NotebookLM (aebe).streamDeckAction,ELGATO/Open - NotebookLM (aebe).streamDeckAction,file-type,unclassified-type,Low,Extension 'streamDeckAction' is not in the static type lookup.,true
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/ELGATO/Open - NotebookLM (aebe).streamDeckAction,ELGATO/Open - NotebookLM (aebe).streamDeckAction,staleness,fresh,High,Modified 3d ago (< 30d).,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/ELGATO/Open - Gemini (49c9).streamDeckAction,ELGATO/Open - Gemini (49c9).streamDeckAction,project-grouping,workspace:ELGATO,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/ELGATO/Open - Gemini (49c9).streamDeckAction,ELGATO/Open - Gemini (49c9).streamDeckAction,file-type,unclassified-type,Low,Extension 'streamDeckAction' is not in the static type lookup.,true
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/ELGATO/Open - Gemini (49c9).streamDeckAction,ELGATO/Open - Gemini (49c9).streamDeckAction,staleness,fresh,High,Modified 3d ago (< 30d).,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/Hotkey - LEFT (e83e).streamDeckAction,Hotkey - LEFT (e83e).streamDeckAction,project-grouping,workspace:root,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/Hotkey - LEFT (e83e).streamDeckAction,Hotkey - LEFT (e83e).streamDeckAction,file-type,unclassified-type,Low,Extension 'streamDeckAction' is not in the static type lookup.,true
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/Hotkey - LEFT (e83e).streamDeckAction,Hotkey - LEFT (e83e).streamDeckAction,staleness,fresh,High,Modified 3d ago (< 30d).,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/tributacao_exterior_lei14754_v4.xlsx,tributacao_exterior_lei14754_v4.xlsx,project-grouping,workspace:root,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/tributacao_exterior_lei14754_v4.xlsx,tributacao_exterior_lei14754_v4.xlsx,file-type,spreadsheet,High,Extension .xlsx matched the static type lookup.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/tributacao_exterior_lei14754_v4.xlsx,tributacao_exterior_lei14754_v4.xlsx,staleness,fresh,High,Modified 11d ago (< 30d).,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/.localized,.localized,project-grouping,workspace:root,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/.localized,.localized,file-type,unclassified-type,Low,Extension '[none]' is not in the static type lookup.,true
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/.localized,.localized,staleness,very-stale,High,Modified 255d ago (> 180d).,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/tati/1Executive Secretariat of Revenue.pdf,tati/1Executive Secretariat of Revenue.pdf,project-grouping,workspace:tati,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/tati/1Executive Secretariat of Revenue.pdf,tati/1Executive Secretariat of Revenue.pdf,file-type,document,High,Extension .pdf matched the static type lookup.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/tati/1Executive Secretariat of Revenue.pdf,tati/1Executive Secretariat of Revenue.pdf,staleness,fresh,High,Modified 7d ago (< 30d).,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/tati/Detalhe processo.pdf,tati/Detalhe processo.pdf,project-grouping,workspace:tati,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/tati/Detalhe processo.pdf,tati/Detalhe processo.pdf,file-type,document,High,Extension .pdf matched the static type lookup.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/tati/Detalhe processo.pdf,tati/Detalhe processo.pdf,staleness,fresh,High,Modified 7d ago (< 30d).,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/tati/1Detalhe processo.pdf,tati/1Detalhe processo.pdf,project-grouping,workspace:tati,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/tati/1Detalhe processo.pdf,tati/1Detalhe processo.pdf,file-type,document,High,Extension .pdf matched the static type lookup.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/tati/1Detalhe processo.pdf,tati/1Detalhe processo.pdf,staleness,fresh,High,Modified 7d ago (< 30d).,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/tati/ZH.png,tati/ZH.png,project-grouping,workspace:tati,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/tati/ZH.png,tati/ZH.png,file-type,image,High,Extension .png matched the static type lookup.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/tati/ZH.png,tati/ZH.png,staleness,fresh,High,Modified 2d ago (< 30d).,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/tati/Executive Secretariat of Revenue.pdf,tati/Executive Secretariat of Revenue.pdf,project-grouping,workspace:tati,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/tati/Executive Secretariat of Revenue.pdf,tati/Executive Secretariat of Revenue.pdf,file-type,document,High,Extension .pdf matched the static type lookup.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/tati/Executive Secretariat of Revenue.pdf,tati/Executive Secretariat of Revenue.pdf,staleness,fresh,High,Modified 7d ago (< 30d).,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/tributacao_exterior_lei14754_v4_REAL (1).xlsx,tributacao_exterior_lei14754_v4_REAL (1).xlsx,project-grouping,workspace:root,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/tributacao_exterior_lei14754_v4_REAL (1).xlsx,tributacao_exterior_lei14754_v4_REAL (1).xlsx,file-type,spreadsheet,High,Extension .xlsx matched the static type lookup.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/tributacao_exterior_lei14754_v4_REAL (1).xlsx,tributacao_exterior_lei14754_v4_REAL (1).xlsx,staleness,fresh,High,Modified 4d ago (< 30d).,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/eduardo copy.pdf,eduardo copy.pdf,project-grouping,workspace:root,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/eduardo copy.pdf,eduardo copy.pdf,file-type,document,High,Extension .pdf matched the static type lookup.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/eduardo copy.pdf,eduardo copy.pdf,staleness,fresh,High,Modified 9d ago (< 30d).,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/Governo da Paraíba_julho.pdf,Governo da Paraíba_julho.pdf,project-grouping,workspace:root,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/Governo da Paraíba_julho.pdf,Governo da Paraíba_julho.pdf,file-type,document,High,Extension .pdf matched the static type lookup.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/Governo da Paraíba_julho.pdf,Governo da Paraíba_julho.pdf,staleness,fresh,High,Modified 2d ago (< 30d).,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/Design principles (tailored to your constraints)/Design principles (tailored to your constraints).md,Design principles (tailored to your constraints)/Design principles (tailored to your constraints).md,project-grouping,workspace:Design principles (tailored to your constraints),High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/Design principles (tailored to your constraints)/Design principles (tailored to your constraints).md,Design principles (tailored to your constraints)/Design principles (tailored to your constraints).md,file-type,document,High,Extension .md matched the static type lookup.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/Design principles (tailored to your constraints)/Design principles (tailored to your constraints).md,Design principles (tailored to your constraints)/Design principles (tailored to your constraints).md,staleness,fresh,High,Modified 6d ago (< 30d).,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/cursor_cursor_agent_skills_guide.md,cursor_cursor_agent_skills_guide.md,project-grouping,workspace:root,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/cursor_cursor_agent_skills_guide.md,cursor_cursor_agent_skills_guide.md,file-type,document,High,Extension .md matched the static type lookup.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/cursor_cursor_agent_skills_guide.md,cursor_cursor_agent_skills_guide.md,staleness,fresh,High,Modified 1d ago (< 30d).,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/tributacao_exterior_lei14754_v4_REAL.xlsx,tributacao_exterior_lei14754_v4_REAL.xlsx,project-grouping,workspace:root,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/tributacao_exterior_lei14754_v4_REAL.xlsx,tributacao_exterior_lei14754_v4_REAL.xlsx,file-type,spreadsheet,High,Extension .xlsx matched the static type lookup.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/tributacao_exterior_lei14754_v4_REAL.xlsx,tributacao_exterior_lei14754_v4_REAL.xlsx,staleness,fresh,High,Modified 10d ago (< 30d).,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/tributacao_exterior_lei14754_v4_1.xlsx,tributacao_exterior_lei14754_v4_1.xlsx,project-grouping,workspace:root,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/tributacao_exterior_lei14754_v4_1.xlsx,tributacao_exterior_lei14754_v4_1.xlsx,file-type,spreadsheet,High,Extension .xlsx matched the static type lookup.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/tributacao_exterior_lei14754_v4_1.xlsx,tributacao_exterior_lei14754_v4_1.xlsx,staleness,fresh,High,Modified 11d ago (< 30d).,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/tributacao_exterior_lei14754_v4_REAL_1.xlsx,tributacao_exterior_lei14754_v4_REAL_1.xlsx,project-grouping,workspace:root,High,Deterministic path read: top-level folder segment under the target root.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/tributacao_exterior_lei14754_v4_REAL_1.xlsx,tributacao_exterior_lei14754_v4_REAL_1.xlsx,file-type,spreadsheet,High,Extension .xlsx matched the static type lookup.,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/tributacao_exterior_lei14754_v4_REAL_1.xlsx,tributacao_exterior_lei14754_v4_REAL_1.xlsx,staleness,fresh,High,Modified 11d ago (< 30d).,false
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/.DS_Store,.DS_Store,duplicate-risk,same-name-different-size,Low,2 entries share the name '.DS_Store' with differing sizes — possibly different revisions.,true
CLS-20260802-151728,INV-20260802-141749,Downloads,/Users/eduardofgiovannini/Downloads/ELGATO/.DS_Store,ELGATO/.DS_Store,duplicate-risk,same-name-different-size,Low,2 entries share the name '.DS_Store' with differing sizes — possibly different revisions.,true
